performative_labor,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation,overall_exploitative,reasoning,video_id,title
0.7,0.6,0.5,0.0,0.7,0.0,0.5,"The video shows staged gaming content with some emotional exaggeration and commercial promotion but no clear privacy violations or challenge format, indicating moderate exploitation risk.",CrrVeRKPeJo,Getting Killed on Fortnite (WK 404.3) | Bratayley
0.8,0.1,0.0,0.0,0.7,0.0,0.5,"The child is performing a staged activity (back handspring on a red carpet) likely created for the camera, with commercial links in the description, but lacks emotional bait, conflict, or privacy violations, making it moderately exploitative as content generation.",32Ogv-unvxs,Back Handsprings on the Red Carpet (WK 277.3) | Bratayley
0.7,0.8,0.6,0.0,0.7,0.3,0.7,"The thumbnail and title use exaggerated emotional bait and staged drama with commercial links, indicating performative content that leans toward exploitation despite some natural family context.",AVjOcIX9QAI,See! She's Struggling For Life 😳 (WK 321.6) | Bratayley
0.7,0.6,0.7,0.0,0.8,0.0,0.6,"The video appears staged with a dramatic title and thumbnail, includes commercial links, and uses emotional and conflict cues, indicating moderate exploitation for content creation rather than natural family documentation.",E3jLSAMnoZA,Live Gone Wrong (WK 409.6) | Bratayley
0.8,0.9,0.3,0.0,0.1,0.0,0.5,"The thumbnail and title suggest staged, exaggerated content with emotional baiting but lack clear challenge format or privacy violations, indicating moderate exploitation risk.",vXINxHblOjY,Exploring the Scariest Google Maps Locations!
0.9,0.6,0.0,0.8,0.0,0.0,0.5,"The video features staged content with a challenge format and some emotional exaggeration but lacks conflict, commercial signals, or privacy violations, making it moderately exploitative as content creation rather than natural family documentation.",NOHc-Gg5zmE,I GOT MARRIED TO MY BEST FRIEND FOR 24 HOURS (w/ MyLifeAsEva) | Brent Rivera
0.2,0.3,0.0,0.0,0.0,0.0,0.1,"The thumbnail shows a child engaged in a natural activity without clear staging or conflict, and the title uses mild emotional bait but no strong exploitative signals.",iqam3Xyi4eE,And it’s still not enough 😭😂
0.3,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail shows a casual moment of a child eating with minimal staging and no evident emotional exaggeration, conflict, challenge, commercial content, or privacy violation, indicating low exploitation risk.",J4l60Y7fe5U,😂😂
0.8,0.7,0.3,0.0,0.0,0.0,0.3,"The thumbnail and title suggest staged exploration content with exaggerated shock expression but lack clear challenge, commercial, or privacy-violating elements, indicating moderate performative labor but low overall exploitation risk.",Z5NtYq3i-mk,Exploring Dangerous Google Maps Locations!
0.8,0.7,0.1,0.9,0.9,0.0,0.7,"The thumbnail and title suggest a staged challenge involving a branded product with exaggerated emotional expression and clear commercial intent, but no private or intimate content is exposed.",_NKsy8LzzLk,I wore Apple Vision Pro for 48 Hours! (bad idea)
0.7,0.6,0.5,0.0,0.0,0.0,0.5,"The title and thumbnail suggest staged content with emotional bait and mild conflict but no clear challenge or privacy issues, indicating moderate exploitation risk.",o4yYkq0k12Y,Mr.beast hated my chips 😱😭￼
0.8,0.3,0.2,0.7,0.0,0.0,0.5,"The video shows a staged challenge involving blowing up a pumpkin with rubber bands, which is performative and challenge-based but lacks strong emotional bait, conflict, commercial content, or privacy violations, resulting in moderate exploitative potential.",jAEYLlXSFjQ,BLOWING UP A PUMPKIN with 300 Rubber Bands! | Brent Rivera
0.8,0.7,0.8,0.9,0.6,0.1,0.7,"The video uses a staged challenge format with manufactured sibling conflict and emotional expressions for clicks, includes commercial links, and likely prioritizes content creation over genuine family moments, though it does not reveal private or sensitive child information.",2Olo_L6Ub-g,IGNORING MY SISTER ON HER BIRTHDAY FOR 24 HOURS!
0.8,0.6,0.5,0.0,0.3,0.2,0.6,"The video appears staged with scripted content and some emotional exaggeration, mild manufactured drama, slight commercial promotion, and minor privacy concerns, indicating moderate exploitation potential.",mEcLEyDi3bw,THIRD WHEELING MY 12 YEAR OLD BROTHER’S RELATIONSHIP!
0.7,0.8,0.9,0.0,0.0,0.0,0.7,"The thumbnail shows a staged emotional outburst likely designed to create drama and attract clicks, indicating performative labor and narrative conflict, but lacks clear commercial content or privacy violations.",taZHvmXjAdc,😂😭
0.8,0.7,0.6,0.9,0.3,0.0,0.7,"The thumbnail and title suggest a staged challenge with exaggerated reactions and conflict, typical of content created primarily for views rather than natural family moments, though no privacy violations are evident.",KfdysdHIUsk,I’m never losing this challenge😂 @nottrebeca
0.8,0.3,0.2,0.0,0.0,0.7,0.6,"The video appears scripted and staged for entertainment, with some emotional expression but low conflict or challenge elements, while the visible text in the thumbnail referencing explicit content raises privacy and exploitation concerns for the child involved.",0bzBgCuFzyo,If We Talked How We Texted 2 (w/ MyLifeAsEva) | Brent Rivera
0.2,0.1,0.0,0.0,0.0,0.0,0.1,"The thumbnail and title suggest a natural moment with an animal rather than scripted content or emotional manipulation, with no signs of conflict, challenges, commercial content, or privacy violations.",1pWLFY3NpHA,Just me and Bae 🐻❤️
0.8,0.9,0.3,0.7,0.4,0.0,0.7,"The video shows staged content with exaggerated emotional expressions and a dare/challenge format, includes some commercial links, but does not reveal private or intimate child moments, indicating moderate exploitation primarily for content creation.",1WBgdccmCU4,I FILLED MY SWIMMING POOL WITH GIANT SNAKES!
0.7,0.6,0.3,0.0,0.0,0.0,0.4,"The thumbnail shows staged, performative behavior with exaggerated expressions likely for entertainment, but lacks clear conflict, challenge, commercial content, or privacy violations, suggesting moderate but not high exploitation.",6VGvHSj0ne4,Things That Happen on a Roadtrip! | Brent Rivera
0.2,0.1,0.0,0.0,0.0,0.0,0.1,The video appears to be a casual vlog-style content about going back to school with minimal performative or exploitative elements and no visible privacy concerns or commercial content.,4lU-nukZYoU,SCHOOL is back!?
0.9,0.8,0.6,0.7,0.6,0.0,0.7,"The video features staged, performative content with exaggerated emotional expressions, a challenge format, some commercial promotion, but no evident privacy violations, indicating moderate exploitation for content creation purposes.",u2Si2oRaLQ8,BULLETPROOF GLASS vs World's Strongest Man!
0.7,0.1,0.0,0.0,0.0,0.0,0.3,"The thumbnail and title suggest a scripted or staged skit involving children acting as parents, but there is no strong emotional bait, conflict, challenge, commercial content, or privacy violation evident, making it mildly performative but not strongly exploitative.",vGjwznjqUDU,Our Generation As Parents | Brent Rivera
0.8,0.3,0.2,0.0,0.0,0.0,0.3,"The video likely involves staged content for entertainment (secret trampoline park), with mild emotional bait but no clear conflict, challenge, commercial content, or privacy issues, resulting in low overall exploitative risk.",sQfnCLIgzew,We built a SECRET trampoline park!!
0.9,0.8,0.7,0.0,0.0,0.0,0.7,"The thumbnail and title suggest a staged prank with exaggerated emotional reactions designed to attract clicks, indicating performative content and manufactured conflict without privacy violations or commercial elements.",IOsSmt8vXBA,Best prank ever😂😂😂
0.1,0.0,0.0,0.0,0.0,0.0,0.1,"The thumbnail shows a casual group photo with no evident staged performance or emotional manipulation, and the title is neutral without conflict or challenge elements, indicating low exploitation risk.",ArLfxGVv9gA,Sorry mom❤️
0.8,0.1,0.2,0.9,0.7,0.0,0.6,"The video involves a staged challenge format with visible fast food branding and scripted content, but lacks exaggerated emotional bait or privacy violations, indicating moderate exploitation risk.",Epc5UnzXCqc,Fast Food Fry Challenge | Brent Rivera
0.8,0.3,0.2,0.7,0.0,0.0,0.5,"The video involves staged role-switching content likely created for entertainment, with moderate challenge elements but minimal emotional bait, conflict, commercial content, or privacy concerns, resulting in moderate exploitative potential.",2SItKhzMGVo,SWITCHING LIVES WITH MY MOM! | Brent Rivera
0.7,0.1,0.0,0.0,0.0,0.0,0.3,"The thumbnail and title suggest some staged or performative content but lack emotional exaggeration, conflict, challenge format, commercial signals, or privacy violations, indicating low overall exploitation risk.",vGGxmjmZ2SY,Watch the video I did with them!!⬆️⬆️
0.8,0.7,0.0,0.9,0.3,0.0,0.7,"The video uses a staged challenge format with exaggerated emotional expression and clickbait title, indicating performative content likely designed for views rather than natural child activity, but lacks privacy violations or overt conflict.",85hatY2iiyU,I Spent 1 BILLION in 50 Hours!!
0.9,0.8,0.7,0.9,0.3,0.0,0.7,"The video depicts a staged challenge with exaggerated emotional expressions and manufactured conflict, typical of performative content designed for views rather than natural child activity.",iTaxbd0_tQY,Can You ESCAPE a Human Sized Glue Trap!?
0.9,0.8,0.9,0.0,0.3,0.2,0.7,"The thumbnail and title suggest staged, dramatic content with emotional bait and conflict, some commercial promotion, and mild privacy concerns, indicating likely exploitation for content creation rather than genuine family documentation.",U4tXT9EkSU8,THEY CAUGHT US DOING THIS!!
0.9,0.3,0.6,0.9,0.7,0.0,0.7,"The video is a clearly staged challenge involving switching girlfriends for 24 hours with some manufactured drama and commercial promotion, but it does not expose private or intimate child moments.",mraNO3TTZu0,SWITCHING GIRLFRIENDS FOR 24 HOURS!
0.6,0.3,0.0,0.0,0.0,0.0,0.3,"The video likely involves some staged content for the camera given the posed thumbnail and expensive hotel theme, but lacks strong emotional bait, conflict, challenge format, commercial content, or privacy violations, resulting in a low to moderate exploitative risk.",SJGbxtSBJc0,"This hotel room was $25,000 a night!!"
0.9,0.8,0.9,0.0,0.3,0.0,0.8,"The video uses staged conflict and exaggerated emotional expressions for clicks, indicating performative content likely prioritizing views over genuine child experience.",CS48kRpov1c,FIGHTING IN FRONT OF OUR FRIENDS PRANK!!
0.7,0.3,0.0,0.0,0.0,0.0,0.3,"The video appears to be a scripted or planned discussion about elementary school experiences with friendly, natural smiles and no signs of conflict, challenge, or privacy violations, indicating low exploitative risk overall.",v94bqtvjIi0,Things that Happened in Elementary School (w/ AlexisGZall) | Brent Rivera
0.8,0.3,0.2,0.0,0.0,0.0,0.4,"The video appears to involve scripted acting (performative labor) about moms' mood swings but lacks strong emotional bait, conflict, challenge format, commercial content, or privacy violations, resulting in moderate exploitative potential.",ufEVGc6O5p8,Moms' Mood Swings.. | Brent Rivera
0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The thumbnail and title show two adults in a casual setting with no child present, no staged or emotional bait elements, no conflict or challenge, no commercial content, and no privacy concerns, indicating no exploitation.",2OiM9Wr0XyU,Like why!?😂
0.8,0.9,0.7,0.6,0.3,0.4,0.7,"The thumbnail and title suggest staged, exaggerated emotional reactions and manufactured conflict typical of challenge content, with some commercial elements and mild privacy concerns, indicating a likely exploitative use of the child for content creation rather than genuine family documentation.",W5oZAwNjguU,DON'T SIT ON THE WRONG ITEM!!
0.8,0.7,0.9,0.0,0.3,0.1,0.7,"The video uses staged content with manufactured family drama and emotional expressions to attract views, includes some commercial promotion, but does not reveal private or intimate child moments.",B4ynhOK15Kg,I MADE A DISS TRACK ON MY SISTER'S BOYFRIEND!! (Freakout)
